City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
266,Sarila,IN,2022-04-05 13:41:48,25.7667,79.6833,95.4,5,5,0.87
267,Lasa,IT,2022-04-05 13:41:48,46.6166,10.7002,59.88,91,75,4.54
268,Tambura,SS,2022-04-05 13:42:48,5.6,27.4667,96.91,25,61,6.2
269,Salalah,OM,2022-04-05 13:42:49,17.0151,54.0924,84.29,70,0,9.22
270,Hashtrud,IR,2022-04-05 13:42:49,37.4779,47.0508,64.0,19,31,16.2
271,Georgiyevka,KZ,2022-04-05 13:42:49,43.0369,74.7114,75.24,27,0,4.47
272,Labuhan,ID,2022-04-05 13:42:50,-6.8844,112.2051,80.42,77,100,1.59
273,Jalingo,NG,2022-04-05 13:42:50,8.8833,11.3667,106.99,17,88,3.67
274,Ibra,OM,2022-04-05 13:42:50,22.6906,58.5334,92.98,10,2,11.92
275,Farafangana,MG,2022-04-05 13:42:51,-22.8167,47.8333,79.57,79,0,7.74
276,Ewa Beach,US,2022-04-05 13:41:50,21.3156,-158.0072,73.35,77,0,5.75
277,Souillac,MU,2022-04-05 13:42:51,-20.5167,57.5167,80.98,78,40,12.66
278,Kaeo,NZ,2022-04-05 13:42:51,-35.1,173.7833,67.32,95,99,5.41
279,Boda,CF,2022-04-05 13:42:52,4.3189,17.4695,88.41,46,98,4.47
280,Hualmay,PE,2022-04-05 13:42:52,-11.0964,-77.6139,71.42,78,71,6.67
281,Olinda,BR,2022-04-05 13:42:52,-8.0089,-34.8553,85.73,66,40,10.36
282,Rocha,UY,2022-04-05 13:42:53,-34.4833,-54.3333,69.66,23,0,5.1
283,Baoro,CF,2022-04-05 13:42:53,5.6667,15.9667,72.16,87,100,6.51
284,Touros,BR,2022-04-05 13:42:53,-5.1989,-35.4608,85.08,65,100,14.38
285,Yining,CN,2022-04-05 13:42:54,29.0361,114.5636,57.42,84,100,1.39
286,Cayenne,GF,2022-04-05 13:42:54,4.9333,-52.3333,77.04,1,75,9.22
287,Coahuayana,MX,2022-04-05 13:42:20,18.7333,-103.6833,69.6,49,12,1.66
288,Hueytamalco,MX,2022-04-05 13:42:54,19.95,-97.2667,79.0,33,5,3.38
289,Navrongo,GH,2022-04-05 13:42:55,10.8956,-1.0921,106.74,20,32,1.05
290,Aranos,NA,2022-04-05 13:42:55,-24.1333,19.1167,83.21,12,0,10.2
291,Quatre Cocos,MU,2022-04-05 13:42:55,-20.2078,57.7625,80.71,83,95,12.03
292,Myaundzha,RU,2022-04-05 13:42:56,63.0494,147.1858,-12.6,99,63,3.6
293,Sistranda,NO,2022-04-05 13:42:56,63.7256,8.834,35.56,47,91,12.1
294,Bima,ID,2022-04-05 13:42:56,-8.4667,118.7167,76.19,93,38,4.56
295,Tonj,SS,2022-04-05 13:42:57,7.2737,28.6822,101.07,22,63,5.19
296,Victoria,HK,2022-04-05 13:42:23,22.2855,114.1577,75.18,70,7,5.01
297,Filimonovo,RU,2022-04-05 13:42:57,56.2011,95.4611,36.61,98,100,6.22
298,Oksfjord,NO,2022-04-05 13:42:57,70.2396,22.3479,30.38,73,100,21.36
299,Sept-Iles,CA,2022-04-05 13:42:58,50.2001,-66.3821,27.05,58,75,9.22
300,Asau,RO,2022-04-05 13:42:58,46.4333,26.4,56.32,36,36,13.33
301,Lompoc,US,2022-04-05 13:42:58,34.6391,-120.4579,58.69,83,0,31.0
302,Caraballeda,VE,2022-04-05 13:42:58,10.6112,-66.8522,86.86,74,40,3.44
303,Marienburg,PL,2022-04-05 13:42:59,54.0359,19.0266,45.12,55,100,16.93
304,Wagar,SD,2022-04-05 13:42:59,16.1525,36.2032,105.66,10,3,6.96
305,Assiniboia,CA,2022-04-05 13:38:44,49.6334,-105.9845,33.62,80,74,19.57
306,Ohara,JP,2022-04-05 13:43:00,35.25,140.3833,55.47,76,100,1.61
307,Montclair,US,2022-04-05 13:40:35,40.8259,-74.209,51.19,61,100,3.44
308,Kokopo,PG,2022-04-05 13:43:00,-4.352,152.2633,77.58,86,100,2.8
309,Fortuna,US,2022-04-05 13:43:00,40.5982,-124.1573,39.65,96,0,6.91
310,Anadyr,RU,2022-04-05 13:43:01,64.75,177.4833,-12.5,84,0,8.95
311,Moche,PE,2022-04-05 13:43:01,-8.1711,-79.0092,66.38,88,100,5.75
312,Malkara,TR,2022-04-05 13:43:01,40.89,26.9011,54.52,65,91,3.44
313,Honiara,SB,2022-04-05 13:43:02,-9.4333,159.95,77.23,94,100,6.15
314,Matiri,TZ,2022-04-05 13:43:02,-10.75,34.9,73.42,77,43,1.1
315,Skibbereen,IE,2022-04-05 13:43:02,51.55,-9.2667,55.11,80,100,20.8
316,Ulladulla,AU,2022-04-05 13:40:12,-35.35,150.4667,65.3,88,100,8.5
317,Fuxin,CN,2022-04-05 13:44:03,42.0156,121.6589,40.35,17,100,13.0
318,Odweyne,SO,2022-04-05 13:44:03,9.4092,45.064,90.7,15,5,11.54
319,Lagoa,PT,2022-04-05 13:44:04,39.05,-27.9833,59.72,78,89,10.69
320,Emerald,AU,2022-04-05 13:44:04,-23.5333,148.1667,75.34,64,41,8.05
321,Mao,ES,2022-04-05 13:44:04,39.8885,4.2658,55.96,54,20,18.41
322,Ucluelet,CA,2022-04-05 13:43:46,48.9329,-125.5528,42.1,85,98,3.0
323,Plouzane,FR,2022-04-05 13:44:05,48.3833,-4.6167,55.45,74,100,12.66
324,Yeppoon,AU,2022-04-05 13:44:05,-23.1333,150.7333,74.98,74,5,13.76
325,Ulaangom,MN,2022-04-05 13:44:05,49.9811,92.0667,29.07,95,100,1.14
326,Guerrero Negro,MX,2022-04-05 13:44:06,27.9769,-114.0611,57.7,87,72,4.94
327,Kauhajoki,FI,2022-04-05 13:44:06,62.4333,22.1833,24.76,84,100,14.54
328,Vila,PT,2022-04-05 13:44:06,42.0304,-8.1588,58.08,27,87,4.88
329,Hambantota,LK,2022-04-05 13:44:07,6.1241,81.1185,79.14,94,40,6.91
330,Owerri,NG,2022-04-05 13:41:16,5.4833,7.0304,89.69,52,100,7.67
331,Sao Felix Do Xingu,BR,2022-04-05 13:44:07,-6.6447,-51.995,83.07,68,100,2.89
332,Am Timan,TD,2022-04-05 13:44:07,11.0297,20.2827,106.38,14,5,6.13
333,Yuncheng,CN,2022-04-05 13:44:08,35.0231,110.9928,64.11,23,0,4.63
334,Qaqortoq,GL,2022-04-05 13:44:08,60.7167,-46.0333,37.4,57,96,4.41
335,Qasigiannguit,GL,2022-04-05 13:44:08,68.8193,-51.1922,34.05,84,76,2.28
336,Provideniya,RU,2022-04-05 13:44:09,64.3833,-173.3,-1.37,80,90,8.16
337,Fort Nelson,CA,2022-04-05 13:44:09,58.8053,-122.7002,15.39,86,20,0.0
338,Chernyshevskiy,RU,2022-04-05 13:44:09,63.0128,112.4714,2.95,99,99,1.25
339,Troitskoye,RU,2022-04-05 13:44:10,52.9821,84.6757,44.83,79,98,7.29
340,Abnub,EG,2022-04-05 13:44:10,27.2696,31.1511,106.02,4,3,17.52
341,Honningsvag,NO,2022-04-05 13:44:11,70.9821,25.9704,29.95,64,75,24.16
342,Sabzevar,IR,2022-04-05 13:44:11,36.2126,57.6819,85.28,15,40,11.5
343,Sukumo,JP,2022-04-05 13:44:11,32.9333,132.7333,53.1,51,100,2.17
344,San Quintin,MX,2022-04-05 13:44:12,30.4833,-115.95,58.48,91,3,3.47
345,Pochutla,MX,2022-04-05 13:44:12,15.7432,-96.4661,71.42,58,0,6.22
346,Riverton,US,2022-04-05 13:40:09,40.5219,-111.9391,39.7,79,100,15.99
347,Torbay,CA,2022-04-05 13:44:12,47.6666,-52.7314,39.76,97,100,2.3
348,Bandarbeyla,SO,2022-04-05 13:44:13,9.4942,50.8122,81.68,64,33,11.68
349,Bubaque,GW,2022-04-05 13:44:13,11.2833,-15.8333,77.4,62,1,14.63
350,Durban,ZA,2022-04-05 13:44:13,-29.8579,31.0292,77.92,83,35,7.0
351,Hamilton,US,2022-04-05 13:43:47,39.1834,-84.5333,50.61,88,100,4.61
352,Xining,CN,2022-04-05 13:44:14,36.6167,101.7667,50.5,28,33,12.44
353,Tadine,NC,2022-04-05 13:44:14,-21.55,167.8833,76.21,87,100,0.96
354,Tucuma,BR,2022-04-05 13:44:15,-0.1833,-50.05,74.88,95,100,1.48
355,Antalaha,MG,2022-04-05 13:44:15,-14.9003,50.2788,80.2,88,100,7.72
356,Tete,MZ,2022-04-05 13:44:15,-16.1564,33.5867,95.09,49,40,6.91
357,Sinegorye,RU,2022-04-05 13:44:16,62.0788,150.477,-1.73,99,98,1.79
358,Kendari,ID,2022-04-05 13:44:16,-3.945,122.4989,76.05,87,40,4.47
359,Praia,CV,2022-04-05 13:44:16,14.9215,-23.5087,77.54,53,20,20.71
360,Fairbanks,US,2022-04-05 13:40:02,64.8378,-147.7164,11.82,76,100,0.0
361,Calbuco,CL,2022-04-05 13:45:17,-41.768,-73.1273,54.61,93,100,11.14
362,Chabahar,IR,2022-04-05 13:45:17,25.2919,60.643,80.89,68,2,10.6
363,Zhenjiang,CN,2022-04-05 13:45:17,32.2092,119.4342,61.81,59,40,5.48
364,Weyburn,CA,2022-04-05 13:45:18,49.6668,-103.8511,37.62,65,100,3.44
365,Yurimaguas,PE,2022-04-05 13:45:18,-5.9,-76.0833,78.96,83,40,0.0
366,Chapais,CA,2022-04-05 13:45:19,49.7834,-74.8492,19.18,71,26,3.53
367,Paris,FR,2022-04-05 13:40:39,48.8534,2.3488,55.08,91,100,10.36
368,Te Anau,NZ,2022-04-05 13:45:19,-45.4167,167.7167,57.24,92,100,4.7
369,Myitkyina,MM,2022-04-05 13:45:19,25.3833,97.4,73.31,74,85,4.94
370,Lewistown,US,2022-04-05 13:45:20,40.5992,-77.5714,51.35,93,0,0.0
371,Paamiut,GL,2022-04-05 13:45:20,61.994,-49.6678,32.07,90,97,2.98
372,Finschhafen,PG,2022-04-05 13:45:20,-6.6024,147.8681,79.99,83,100,8.57
373,San Patricio,US,2022-04-05 13:45:21,28.017,-97.5169,75.29,90,100,2.28
374,Miles City,US,2022-04-05 13:45:21,46.4083,-105.8406,36.57,55,0,21.85
375,Tagusao,PH,2022-04-05 13:45:21,9.1924,117.8141,78.44,87,100,3.15
376,Mirabela,BR,2022-04-05 13:45:22,-16.2628,-44.1644,84.09,41,0,5.37
377,Pisco,PE,2022-04-05 13:44:46,-13.7,-76.2167,69.03,82,49,3.44
378,Port Keats,AU,2022-04-05 13:45:22,-14.25,129.55,81.41,76,100,3.83
379,Carutapera,BR,2022-04-05 13:45:22,-1.195,-46.02,80.17,88,99,1.83
380,Otwock,PL,2022-04-05 13:45:23,52.1058,21.2613,51.08,45,80,17.76
381,Zlitan,LY,2022-04-05 13:45:23,32.4674,14.5687,65.08,78,67,15.39
382,Innisfail,AU,2022-04-05 13:45:23,-17.5333,146.0333,74.79,86,99,3.76
383,Henties Bay,NA,2022-04-05 13:45:24,-22.116,14.2845,65.8,64,0,12.3
384,Tuatapere,NZ,2022-04-05 13:45:24,-46.1333,167.6833,54.34,89,100,13.47
385,Ilhabela,BR,2022-04-05 13:45:25,-23.7781,-45.3581,78.49,85,99,6.35
386,Loandjili,CG,2022-04-05 13:45:25,-4.7561,11.8578,83.37,73,100,9.42
387,Sorsk,RU,2022-04-05 13:45:25,54.0033,90.2467,42.06,78,100,3.89
388,Tautira,PF,2022-04-05 13:45:26,-17.7333,-149.15,81.34,80,64,20.87
389,Labuan,MY,2022-04-05 13:45:26,5.2767,115.2417,77.36,94,40,3.44
390,Leshukonskoye,RU,2022-04-05 13:45:26,64.8989,45.7622,31.62,62,15,5.64
391,Yulara,AU,2022-04-05 13:45:27,-25.2406,130.9889,80.44,29,11,13.8
392,Sola,VU,2022-04-05 13:45:27,-13.8833,167.55,82.2,75,95,13.0
393,Vardo,NO,2022-04-05 13:45:27,70.3705,31.1107,31.98,69,75,27.63
394,Caravelas,BR,2022-04-05 13:45:28,-17.7125,-39.2481,86.67,54,1,6.33
395,Shitanjing,CN,2022-04-05 13:45:28,39.2342,106.3439,53.62,14,0,5.86
396,Lipetsk,RU,2022-04-05 13:45:28,52.6031,39.5708,40.28,56,100,12.95
397,Deniliquin,AU,2022-04-05 13:45:29,-35.5333,144.9667,58.37,53,0,7.43
398,High Level,CA,2022-04-05 13:45:29,58.5169,-117.136,26.71,86,40,5.75
399,Shinshiro,JP,2022-04-05 13:45:29,34.9,137.5,55.44,73,91,1.9
400,General Pico,AR,2022-04-05 13:45:30,-35.6566,-63.7568,73.87,35,0,11.12
401,Lavrentiya,RU,2022-04-05 13:45:30,65.5833,-171.0,-5.66,89,95,9.75
402,Lethem,GY,2022-04-05 13:45:30,3.3803,-59.7968,81.95,68,91,11.14
403,Arman,RU,2022-04-05 13:45:31,59.7,150.1667,17.02,91,100,8.61
404,Ahipara,NZ,2022-04-05 13:46:31,-35.1667,173.1667,65.64,94,72,5.88
405,Broken Hill,AU,2022-04-05 13:46:31,-31.95,141.4333,65.91,39,1,6.91
406,Sinop,TR,2022-04-05 13:46:32,41.7711,34.8709,39.63,90,100,2.28
407,Ilulissat,GL,2022-04-05 13:46:32,69.2167,-51.1,33.82,55,20,2.3
408,Half Moon Bay,US,2022-04-05 13:46:32,37.4636,-122.4286,51.75,85,0,9.22
409,Moose Factory,CA,2022-04-05 13:46:33,51.2585,-80.6094,17.6,73,75,9.22
410,Yerofey Pavlovich,RU,2022-04-05 13:46:33,53.9667,121.9667,6.6,91,15,3.98
411,Geraldton,AU,2022-04-05 13:46:33,-28.7667,114.6,68.41,88,10,8.05
412,Poum,NC,2022-04-05 13:46:34,-20.2333,164.0167,77.92,83,100,26.33
413,Saint-Pierre,RE,2022-04-05 13:46:34,-21.3393,55.4781,82.29,78,0,13.8
414,Merauke,ID,2022-04-05 13:46:34,-8.4667,140.3333,80.24,81,100,8.55
415,Aksarka,RU,2022-04-05 13:46:34,66.5606,67.7975,19.18,93,100,15.55
416,Ouadda,CF,2022-04-05 13:46:35,8.0777,22.4007,92.16,31,95,11.21
417,Salina Cruz,MX,2022-04-05 13:46:35,16.1667,-95.2,80.91,69,1,12.15
418,Buala,SB,2022-04-05 13:46:35,-8.145,159.5921,77.31,92,100,6.71
419,Sao Filipe,CV,2022-04-05 13:46:36,14.8961,-24.4956,70.77,72,12,12.33
420,Broome,US,2022-04-05 13:46:36,42.2506,-75.833,47.39,65,0,6.91
421,Dawei,MM,2022-04-05 13:46:36,14.0833,98.2,80.33,67,78,4.05
422,Calama,CL,2022-04-05 13:45:35,-22.4667,-68.9333,57.69,18,0,13.8
423,Pyu,MM,2022-04-05 13:46:37,18.4833,96.4333,88.54,40,52,2.77
424,Kathmandu,NP,2022-04-05 13:44:48,27.7167,85.3167,73.62,64,20,10.36
425,Fukagawa,JP,2022-04-05 13:46:37,43.7081,142.0392,38.79,89,1,6.62
426,Westport,US,2022-04-05 13:46:38,41.1415,-73.3579,51.89,54,91,3.0
427,Port Shepstone,ZA,2022-04-05 13:46:38,-30.7414,30.455,75.85,68,69,10.51
428,Port Hedland,AU,2022-04-05 13:46:38,-20.3167,118.5667,84.25,74,4,8.05
429,San Pedro,PH,2022-04-05 13:46:39,14.35,121.0167,74.43,94,100,3.44
430,Monrovia,LR,2022-04-05 13:46:39,6.3005,-10.7969,91.17,68,21,8.75
431,Palana,RU,2022-04-05 13:46:39,59.1167,159.9667,25.47,86,100,19.75
432,Acapulco,MX,2022-04-05 13:43:29,16.8634,-99.8901,69.62,83,0,4.61
433,Igarka,RU,2022-04-05 13:46:40,67.4667,86.5833,27.34,91,96,18.19
434,Lerwick,GB,2022-04-05 13:46:40,60.1545,-1.1494,41.0,60,100,6.91
435,Severo-Kurilsk,RU,2022-04-05 13:46:40,50.6789,156.125,31.73,67,1,3.94
436,Bereda,ES,2022-04-05 13:46:41,43.2686,-7.5406,59.14,43,0,8.72
437,Haapiti,PF,2022-04-05 13:46:41,-17.5667,-149.8667,76.73,73,4,19.22
438,Wanning,CN,2022-04-05 13:46:41,18.8003,110.3967,72.07,85,98,9.42
439,Boende,CD,2022-04-05 13:46:42,-0.2167,20.8667,89.38,52,96,3.8
440,Kerchevskiy,RU,2022-04-05 13:46:42,59.946,56.2884,26.29,87,100,10.49
441,Katherine,AU,2022-04-05 13:46:42,-14.4667,132.2667,84.52,65,100,0.0
442,Naze,JP,2022-04-05 13:46:43,28.3667,129.4833,52.72,60,14,2.66
443,Ionia,US,2022-04-05 13:43:40,42.9873,-85.0711,40.28,98,100,0.0
444,Panguna,PG,2022-04-05 13:46:43,-6.3164,155.4848,69.01,98,98,3.78
445,Ossora,RU,2022-04-05 13:46:43,59.2353,163.0719,17.29,92,100,2.89
446,Chapleau,CA,2022-04-05 13:46:44,47.8405,-83.4034,32.09,86,100,5.75
447,Senanga,ZM,2022-04-05 13:46:44,-16.1167,23.2667,81.54,59,69,0.22
448,Bagdarin,RU,2022-04-05 13:46:44,54.4333,113.6,3.49,88,60,3.94
449,Panzhihua,CN,2022-04-05 13:46:45,26.5851,101.7128,54.95,86,100,1.57
450,Muscat,OM,2022-04-05 13:43:31,23.6139,58.5922,86.02,48,1,7.87
451,Cradock,ZA,2022-04-05 13:46:45,-32.1642,25.6192,73.11,23,4,20.6
452,Srednekolymsk,RU,2022-04-05 13:47:45,67.45,153.6833,-22.43,100,93,0.27
453,Luganville,VU,2022-04-05 13:47:46,-15.5333,167.1667,79.02,84,100,8.25
454,Constantine,DZ,2022-04-05 13:47:46,36.365,6.6147,71.01,49,75,4.61
455,Sorland,NO,2022-04-05 13:47:46,67.667,12.6934,33.66,40,0,12.66
456,Limon,CR,2022-04-05 13:47:47,10.0,-83.0333,75.09,100,75,5.75
457,Palora,EC,2022-04-05 13:47:47,-1.7,-77.9333,69.91,89,66,0.81
458,Alice Springs,AU,2022-04-05 13:44:14,-23.7,133.8833,69.22,32,2,3.44
459,Gimli,CA,2022-04-05 13:47:47,50.6336,-96.9907,30.22,80,100,10.36
460,Tazovskiy,RU,2022-04-05 13:47:48,67.4667,78.7,32.56,99,100,11.12
461,Norman Wells,CA,2022-04-05 13:47:48,65.282,-126.8329,-7.56,64,75,3.44
462,Grindavik,IS,2022-04-05 13:46:59,63.8424,-22.4338,30.15,64,75,25.32
463,Beringovskiy,RU,2022-04-05 13:47:49,63.05,179.3167,-12.71,95,39,9.06
464,Kotelnikovo,RU,2022-04-05 13:47:49,47.6317,43.1461,49.42,45,97,12.55
465,Mushie,CD,2022-04-05 13:47:49,-3.0167,16.9,83.07,66,100,2.35
466,Bowen,AU,2022-04-05 13:47:50,-20.0167,148.2333,77.27,77,5,10.8
467,Kruisfontein,ZA,2022-04-05 13:47:50,-34.0033,24.7314,72.88,53,15,10.76
468,Glasgow,GB,2022-04-05 13:47:35,55.8652,-4.2576,52.16,89,100,19.57
469,Canutama,BR,2022-04-05 13:47:50,-6.5339,-64.3831,77.18,95,100,1.66
470,Viedma,AR,2022-04-05 13:47:51,-40.8135,-62.9967,72.34,33,49,9.37
471,Tignere,CM,2022-04-05 13:47:51,7.3667,12.65,92.39,20,80,5.21
472,Voh,NC,2022-04-05 13:47:51,-20.9667,164.7,74.17,95,100,6.15
473,San-Pedro,CI,2022-04-05 13:47:52,4.7485,-6.6363,88.29,63,99,10.78
474,Los Corrales De Buelna,ES,2022-04-05 13:47:52,43.2636,-4.0726,52.36,61,0,8.99
475,Nioro,GM,2022-04-05 13:47:52,13.35,-15.75,97.12,16,0,8.08
476,Mehamn,NO,2022-04-05 13:47:53,71.0357,27.8492,30.15,69,40,17.27
477,Basco,PH,2022-04-05 13:47:53,20.4487,121.9702,74.93,74,100,21.7
478,Balikpapan,ID,2022-04-05 13:47:53,-1.2675,116.8289,79.79,83,20,5.75
479,Kobayashi,JP,2022-04-05 13:47:54,31.9833,130.9833,55.78,58,100,4.14
480,Taganak,PH,2022-04-05 13:47:54,6.0833,118.3,78.94,78,100,16.17
481,Siguiri,GN,2022-04-05 13:47:54,11.6667,-9.5,107.53,10,0,3.24
482,Sechura,PE,2022-04-05 13:47:55,-5.5569,-80.8222,74.98,68,51,10.13
483,Xichang,CN,2022-04-05 13:47:55,27.8964,102.2634,49.95,94,100,1.34
484,Puri,IN,2022-04-05 13:47:55,19.8,85.85,82.92,86,19,16.49
485,Beira,MZ,2022-04-05 13:47:56,-19.8436,34.8389,86.09,74,40,13.0
486,Ramsar,IR,2022-04-05 13:47:56,36.9226,50.6426,60.24,63,0,11.5
487,Vyazma,RU,2022-04-05 13:43:04,55.2104,34.2951,32.81,98,100,18.9
488,Santa Fe,AR,2022-04-05 13:47:07,-31.6333,-60.7,72.91,61,0,5.01
489,Barra Do Garcas,BR,2022-04-05 13:47:56,-15.89,-52.2567,86.58,58,0,0.0
490,San Carlos De Bariloche,AR,2022-04-05 13:47:57,-41.1456,-71.3082,51.55,76,75,14.97
491,Slave Lake,CA,2022-04-05 13:43:23,55.2834,-114.769,35.58,87,100,10.36
492,Abeche,TD,2022-04-05 13:47:57,13.8292,20.8324,106.99,6,0,8.88
493,Severobaykalsk,RU,2022-04-05 13:47:57,55.65,109.3167,6.53,92,93,5.64
494,Jalu,LY,2022-04-05 13:47:58,29.0331,21.5482,106.29,4,78,5.77
495,Shubarkuduk,KZ,2022-04-05 13:47:58,49.1447,56.4872,46.13,47,98,11.61
496,Hagerstown,US,2022-04-05 13:47:58,39.6418,-77.72,49.57,71,100,1.99
497,Galway,IE,2022-04-05 13:48:59,53.2719,-9.0489,49.41,91,100,26.53
498,Sampit,ID,2022-04-05 13:48:59,-2.5333,112.95,74.01,96,100,1.45
499,Codrington,AU,2022-04-05 13:48:59,-38.2667,141.9667,59.25,79,100,11.83
500,Naco,MX,2022-04-05 13:49:00,31.3347,-109.9483,60.8,37,0,3.67
501,Krasnaya Gora,RU,2022-04-05 13:49:00,52.9995,31.6023,36.1,97,100,19.89
502,Seoul,KR,2022-04-05 13:48:31,37.5683,126.9778,52.99,37,0,4.61
503,Telenesti,MD,2022-04-05 13:49:01,47.4997,28.3656,57.09,32,73,14.56
504,Naryan-Mar,RU,2022-04-05 13:49:01,67.6713,53.087,10.89,96,12,6.22
505,Porto Novo,BJ,2022-04-05 13:49:01,6.4965,2.6036,89.42,59,82,11.05
506,Kamenka,RU,2022-04-05 13:49:01,51.3223,42.7678,43.14,49,98,10.89
507,Bongandanga,CD,2022-04-05 13:49:02,1.5,21.05,89.42,49,100,3.89
508,Asheboro,US,2022-04-05 13:44:43,35.7079,-79.8136,61.09,85,31,7.52
509,Carnarvon,AU,2022-04-05 13:49:02,-24.8667,113.6333,77.07,73,0,17.27
510,Corrente,BR,2022-04-05 13:49:03,-3.7367,-43.3394,79.34,83,100,0.69
511,Marsh Harbour,BS,2022-04-05 13:49:03,26.5412,-77.0636,76.28,77,1,15.03
512,Sile,TR,2022-04-05 13:49:03,41.1754,29.6133,54.27,72,100,4.0
513,Pringsewu,ID,2022-04-05 13:49:04,-5.3582,104.9744,75.78,87,87,4.97
514,Magan,ES,2022-04-05 13:49:04,39.9683,-3.931,57.29,53,100,6.85
515,Bonfim,BR,2022-04-05 13:49:04,3.0833,-59.95,84.18,62,73,8.52
516,Mathbaria,BD,2022-04-05 13:49:05,22.2876,89.9593,80.29,77,17,11.81
517,Arlit,NE,2022-04-05 13:49:05,18.7369,7.3853,109.24,3,66,13.98
518,Betzdorf,DE,2022-04-05 13:49:05,50.7833,7.8833,52.32,94,100,20.71
519,Brufut,GM,2022-04-05 13:49:06,13.3814,-16.7518,82.49,47,0,9.22
520,Maniitsoq,GL,2022-04-05 13:49:06,65.4167,-52.9,28.45,82,100,1.79
521,Palm Harbor,US,2022-04-05 13:46:23,28.0781,-82.7637,77.83,83,0,10.36
522,Kismayo,SO,2022-04-05 13:49:06,-0.3582,42.5454,83.53,70,29,13.13
523,Meulaboh,ID,2022-04-05 13:49:07,4.1363,96.1285,78.94,83,100,2.15
524,Xacmaz,AZ,2022-04-05 13:49:07,41.4635,48.806,60.06,55,100,11.72
525,Kidderminster,GB,2022-04-05 13:49:07,52.3882,-2.25,58.17,66,100,16.87
526,Edgemere,US,2022-04-05 13:49:08,39.2421,-76.448,52.16,80,100,3.44
527,Gao,ML,2022-04-05 13:44:19,16.6362,1.637,107.17,2,7,5.91
528,Port Lincoln,AU,2022-04-05 13:49:08,-34.7333,135.8667,61.52,81,61,15.35
529,Puerto Vallarta,MX,2022-04-05 13:44:25,20.6204,-105.2307,69.91,78,75,2.3
530,Rio Grande,BR,2022-04-05 13:46:23,-32.035,-52.0986,73.51,54,0,5.19
531,Pouebo,NC,2022-04-05 13:49:09,-20.4,164.5667,75.11,88,100,10.22
532,Maryborough,AU,2022-04-05 13:49:09,-25.5333,152.7,68.45,87,2,4.18
533,Jinchang,CN,2022-04-05 13:49:09,38.4953,102.1739,56.64,17,0,7.67
